slug	name	country	city	email	kind	reason	source	url
refuge	Refuge	United States	Houston	605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com	offsite	off-domain (sentry-next.wixpress.com)	page-text	https://refugehouston.com/
swordfish-tom-s	Swordfish Tom's	United States	Kansas City	605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com	offsite	off-domain (sentry-next.wixpress.com)	page-text	https://www.swordfishtoms.com/
swordfish-tom-s	Swordfish Tom's	United States	Kansas City	18d2f96d279149989b95faf0a4b41882@sentry-next.wixpress.com	offsite	off-domain (sentry-next.wixpress.com)	page-text	https://www.swordfishtoms.com/
swordfish-tom-s	Swordfish Tom's	United States	Kansas City	e0b4d631da7b4200828051f7f9c783e3@sentry-next.wixpress.com	offsite	off-domain (sentry-next.wixpress.com)	page-text	https://www.swordfishtoms.com/
bandista	Bandista	United States	Houston	info@fourseasons.com	group	fourseasons group or hotel inbox	form-config	https://www.bandistahouston.com/private-events
the-rosegold-saloon-los-angeles	The Rosegold Saloon	United States	Los Angeles	info@therosegoldsaloon.com	venue	the venue's own domain	page-text	https://therosegoldsaloon.com/
hard-shake	Hard Shake	United States	Las Vegas	dataprotectionoffice@hilton.com	group	hilton group or hotel inbox	form-config	https://www.hilton.com/privacy
hard-shake	Hard Shake	United States	Las Vegas	privacy@hilton.com	group	hilton group or hotel inbox	form-config	https://www.hilton.com/privacy
hard-shake	Hard Shake	United States	Las Vegas	ca_privacy@hilton.com	group	hilton group or hotel inbox	form-config	https://www.hilton.com/privacy
hard-shake	Hard Shake	United States	Las Vegas	info@esin.av.tr	offsite	off-domain (esin.av.tr)	form-config	https://www.hilton.com/privacy
hard-shake	Hard Shake	United States	Las Vegas	china_privacy@hilton.com	group	hilton group or hotel inbox	form-config	https://www.hilton.com/privacy
hard-shake	Hard Shake	United States	Las Vegas	brand.jeong@conradhotels.com	offsite	off-domain (conradhotels.com)	form-config	https://www.hilton.com/privacy
hard-shake	Hard Shake	United States	Las Vegas	brad.jeong@conradhotels.com	offsite	off-domain (conradhotels.com)	page-text	https://www.hilton.com/privacy
hard-shake	Hard Shake	United States	Las Vegas	breakingnews@hilton.com	group	hilton group or hotel inbox	form-config	https://www.hilton.com/press
blackbird-ordinary	Blackbird Ordinary	United States	Miami	info@blackbirdordinarymiami.com	venue	the venue's own domain	cloudflare-obfuscated	https://blackbirdordinarymiami.com/
blackbird-ordinary	Blackbird Ordinary	United States	Miami	605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com	offsite	off-domain (sentry-next.wixpress.com)	page-text	https://blackbirdordinarymiami.com/
lagniappe	Lagniappe	United States	Miami	music@lagniappehouse.com	venue	the venue's own domain	cloudflare-obfuscated	https://lagniappehouse.com/
champagne-bar-at-four-seasons-surf-club	Champagne Bar at Four Seasons Surf Club	United States	Miami	guest.historian@fourseasons.com	group	fourseasons group or hotel inbox	form-config	https://fourseasons.com/privacy
champagne-bar-at-four-seasons-surf-club	Champagne Bar at Four Seasons Surf Club	United States	Miami	privacy.officer@fourseasons.com	group	fourseasons group or hotel inbox	form-config	https://fourseasons.com/privacy
champagne-bar-at-four-seasons-surf-club	Champagne Bar at Four Seasons Surf Club	United States	Miami	info@privcom.gc.ca	offsite	off-domain (privcom.gc.ca)	page-text	https://fourseasons.com/privacy
champagne-bar-at-four-seasons-surf-club	Champagne Bar at Four Seasons Surf Club	United States	Miami	ksadpo@fourseasons.com	group	fourseasons group or hotel inbox	page-text	https://fourseasons.com/privacy
champagne-bar-at-four-seasons-surf-club	Champagne Bar at Four Seasons Surf Club	United States	Miami	copyright@fourseasons.com	group	fourseasons group or hotel inbox	form-config	https://fourseasons.com/legal
the-broken-shaker	The Broken Shaker	United States	Miami	teams@authentic.nyc	offsite	off-domain (authentic.nyc)	json-ld	https://brokenshaker.com/
the-broken-shaker	The Broken Shaker	United States	Miami	legal@thefreehand.com	role	departmental mailbox (legal@)	page-text	https://brokenshaker.com/privacy-policy
the-broken-shaker	The Broken Shaker	United States	Miami	atlegal@thefreehand.com	offsite	off-domain (thefreehand.com)	page-text	https://brokenshaker.com/privacy-policy
mama-tried-miami	Mama Tried	United States	Miami	support@readymag.com	offsite	off-domain (readymag.com)	page-text	https://www.mamatriedmiami.com/
mama-tried-miami	Mama Tried	United States	Miami	hello@readymag.com	offsite	off-domain (readymag.com)	page-text	https://www.mamatriedmiami.com/
mama-tried-miami	Mama Tried	United States	Miami	edu@readymag.com	offsite	off-domain (readymag.com)	page-text	https://www.mamatriedmiami.com/
mama-tried-miami	Mama Tried	United States	Miami	no-reply@readymag.com	role	departmental mailbox (no-reply@)	page-text	https://www.mamatriedmiami.com/
public-domain	Public Domain	United States	Minneapolis	605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com	offsite	off-domain (sentry-next.wixpress.com)	page-text	https://www.publicdomainmpls.com/
public-domain	Public Domain	United States	Minneapolis	18d2f96d279149989b95faf0a4b41882@sentry-next.wixpress.com	offsite	off-domain (sentry-next.wixpress.com)	page-text	https://www.publicdomainmpls.com/
carousel-bar-lounge	Carousel Bar & Lounge	United States	New Orleans	info@hotelmonteleone.com	venue	the venue's own domain	cloudflare-obfuscated	https://hotelmonteleone.com/
st-genevieve	St. Genevieve	United States	Minneapolis	stginquiry@gmail.com	venue	free mailbox published on the venue's own site	form-config	https://www.stgmpls.com/press
manolito	Manolito	United States	New Orleans	info@manolitonola.com	venue	the venue's own domain	page-text	https://www.manolitonola.com/privacy-policy
high-grace-nola	High Grace NOLA	United States	New Orleans	eben@eyebytes.com	offsite	off-domain (eyebytes.com)	page-text	https://highgracenola.com/
revel-cafe-bar	Revel Cafe & Bar	United States	New Orleans	micah@micahrich.com	offsite	off-domain (micahrich.com)	page-text	https://revelcafeandbar.com/
the-will-the-way	The Will & The Way	United States	New Orleans	hello@thewillandtheway.com	venue	the venue's own domain	page-text	https://thewillandtheway.com/privacy-policy
the-will-the-way	The Will & The Way	United States	New Orleans	info@thewillandtheway.com	venue	the venue's own domain	page-text	https://thewillandtheway.com/privacy-policy
cane-table	Cane & Table	United States	New Orleans	lisa@curenola.com	offsite	off-domain (curenola.com)	page-text	https://caneandtablenola.com/press
amor-y-amargo	Amor y Amargo	United States	New York	speakup@overthrowhospitality.com	offsite	off-domain (overthrowhospitality.com)	page-text	https://www.amoryamargo.com/
dear-irving	Dear Irving	United States	New York	hanna@hannaleecommunications.com	offsite	off-domain (hannaleecommunications.com)	page-text	https://www.dearirving.com/press
chandelier-bar	Chandelier Bar	United States	New Orleans	guest.historian@fourseasons.com	group	fourseasons group or hotel inbox	form-config	https://www.fourseasons.com/privacy
chandelier-bar	Chandelier Bar	United States	New Orleans	privacy.officer@fourseasons.com	group	fourseasons group or hotel inbox	form-config	https://www.fourseasons.com/privacy
chandelier-bar	Chandelier Bar	United States	New Orleans	info@privcom.gc.ca	offsite	off-domain (privcom.gc.ca)	page-text	https://www.fourseasons.com/privacy
chandelier-bar	Chandelier Bar	United States	New Orleans	ksadpo@fourseasons.com	group	fourseasons group or hotel inbox	page-text	https://www.fourseasons.com/privacy
chandelier-bar	Chandelier Bar	United States	New Orleans	copyright@fourseasons.com	group	fourseasons group or hotel inbox	form-config	https://www.fourseasons.com/legal
the-roost-bar	The Roost Bar at Brennan's	United States	New Orleans	simone@simonesez.com	offsite	off-domain (simonesez.com)	form-config	https://www.brennansneworleans.com/contact-us
pdt	PDT	United States	New York	605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com	offsite	off-domain (sentry-next.wixpress.com)	page-text	https://pdtnyc.com/
pdt	PDT	United States	New York	18d2f96d279149989b95faf0a4b41882@sentry-next.wixpress.com	offsite	off-domain (sentry-next.wixpress.com)	page-text	https://pdtnyc.com/
the-portrait-bar	The Portrait Bar	United States	New York	annesophie@thefifthavenuehospitality.com	offsite	off-domain (thefifthavenuehospitality.com)	form-config	https://www.theportraitbar.com/private-events
sir-henrys	Sir Henry's	United States	New York	info@pmacshospitality.com	offsite	off-domain (pmacshospitality.com)	form-config	https://sirhenrysnyc.com/accessibility
happy-medium	Happy Medium	United States	San Diego	605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com	offsite	off-domain (sentry-next.wixpress.com)	page-text	https://happymediumsd.com/press
happy-medium	Happy Medium	United States	San Diego	18d2f96d279149989b95faf0a4b41882@sentry-next.wixpress.com	offsite	off-domain (sentry-next.wixpress.com)	page-text	https://happymediumsd.com/press
happy-medium	Happy Medium	United States	San Diego	e0b4d631da7b4200828051f7f9c783e3@sentry-next.wixpress.com	offsite	off-domain (sentry-next.wixpress.com)	page-text	https://happymediumsd.com/press
royal-boucherie	Royal Boucherie	United States	Philadelphia	james@punchmedia.biz	offsite	off-domain (punchmedia.biz)	page-text	https://www.royalboucherie.com/press
mandarin-heights	Mandarin Heights	United States	Tampa	jobs@seedandfeedhospitality.com	role	departmental mailbox (jobs@)	form-config	http://www.mandarinheights.com/
off-the-record-dc	Off the Record	United States	Washington DC	sales@hayadams.com	venue	the venue's own domain	form-config	https://hayadams.com/
edge-rooftop-cocktail-lounge	EDGE Rooftop Cocktail Lounge	United States	Tampa	services@mainsailhotels.com	offsite	off-domain (mainsailhotels.com)	cloudflare-obfuscated	https://www.epicureanhotel.com/privacy
edge-rooftop-cocktail-lounge	EDGE Rooftop Cocktail Lounge	United States	Tampa	reservations@epicureanhotel.com	venue	the venue's own domain	cloudflare-obfuscated	https://www.epicureanhotel.com/contact
edge-rooftop-cocktail-lounge	EDGE Rooftop Cocktail Lounge	United States	Tampa	sales@epicureanhotel.com	venue	the venue's own domain	cloudflare-obfuscated	https://www.epicureanhotel.com/contact
floreria-atlantico-dc	Florería Atlántico	United States	Washington DC	info@atlantisgeorgetown.com	offsite	off-domain (atlantisgeorgetown.com)	form-config	https://www.floreriaatlanticodc.com/
floreria-atlantico-dc	Florería Atlántico	United States	Washington DC	605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com	offsite	off-domain (sentry-next.wixpress.com)	page-text	https://www.floreriaatlanticodc.com/
floreria-atlantico-dc	Florería Atlántico	United States	Washington DC	18d2f96d279149989b95faf0a4b41882@sentry-next.wixpress.com	offsite	off-domain (sentry-next.wixpress.com)	page-text	https://www.floreriaatlanticodc.com/
m-bird	M.Bird	United States	Tampa	info@threeoakstampa.com	offsite	off-domain (threeoakstampa.com)	page-text	https://www.mbirdtampa.com/privacy-policy
round-robin-bar	Round Robin Bar	United States	Washington DC	privacyoffice@ihg.com	group	ihg group or hotel inbox	form-config	https://washington.intercontinental.com/privacy
round-robin-bar	Round Robin Bar	United States	Washington DC	willardsales@ihg.com	group	ihg group or hotel inbox	form-config	https://washington.intercontinental.com/contact
round-robin-bar	Round Robin Bar	United States	Washington DC	willardmedia@ihg.com	group	ihg group or hotel inbox	json-ld	https://washington.intercontinental.com/press
round-robin-bar	Round Robin Bar	United States	Washington DC	washington@ihg.com	group	ihg group or hotel inbox	form-config	https://washington.intercontinental.com/accessibility
